iata_code,name,latitude_deg,longitude_deg,type,country,country_zh,iso,city,city_alt,kw
HYD,Rajiv Gandhi International Airport,17.231318,78.429855,large_airport,India,印度,IN,Hyderabad,,"Shamshabad, Hyderabad"
BPM,Begumpet Airport,17.4531,78.467598,medium_airport,India,印度,IN,Hyderabad,,"Begumpet Air Force Station, HYD, Hyderabad Airport"
CNN,Kannur International Airport,11.916343,75.544979,large_airport,India,印度,IN,Kannur,,
KJB,Kurnool Airport,15.716288,78.16923,medium_airport,India,印度,IN,Orvakal,,Orvakal
IXM,Madurai Airport,9.83450984955,78.09339904790001,medium_airport,India,印度,IN,Madurai,,Madurai Air Force Station
IXE,Mangaluru International Airport,12.95471,74.886812,large_airport,India,印度,IN,Mangaluru,,Bajpe Airport
MAA,Chennai International Airport,12.990005,80.169296,large_airport,India,印度,IN,Chennai,,Madras
MYQ,Mysore Airport,12.229751,76.653683,medium_airport,India,印度,IN,Mysore,,"Mysuru, Mandakalli airport"
IXZ,Veer Savarkar International Airport / INS Utkrosh,11.640194,92.72902,large_airport,India,印度,IN,Port Blair,,"Port Blair Airport, Port Blair Air Force Station"
PNY,Pondicherry Airport,11.968,79.812,medium_airport,India,印度,IN,Puducherry,Puducherry (Pondicherry),
PUT,Sri Sathya Sai Airport,14.1492996216,77.7910995483,medium_airport,India,印度,IN,Puttaparthi,,
RJA,Rajahmundry Airport,17.105799,81.813204,medium_airport,India,印度,IN,Madhurapudi,,
SXV,Salem Airport,11.78330039978,78.06559753418,medium_airport,India,印度,IN,Salem,,
TCR,Tuticorin Airport,8.724241,78.025803,small_airport,India,印度,IN,Vagaikulam,,"VO80, Tuticorin Southwest Airport, Thoothukudi"
TIR,Tirupati International Airport,13.631988,79.539869,large_airport,India,印度,IN,Tirupati,,
TRZ,Tiruchirappalli International Airport,10.762915,78.717741,large_airport,India,印度,IN,Tiruchirappalli,,"Trichy, Trichinopoly, RAF Kajamalai"
TRV,Thiruvananthapuram International Airport,8.481889,76.920029,large_airport,India,印度,IN,Thiruvananthapuram,,"Thiruvananthapuram International Airport, Trivandrum Air Force Station"
VTZ,Alluri Sitarama Raju International Airport (Vizag),17.971512,83.503617,large_airport,India,印度,IN,Visakhapatnam,,"Vizag, Visakhapatnam"
BUT,Bathpalathang Airport,27.5622,90.7471,small_airport,Bhutan,不丹,BT,Jakar,,Bumthang Domestic
GLU,Gelephu Airport,26.88456,90.46412,medium_airport,Bhutan,不丹,BT,Gelephu,,
PBH,Paro International Airport,27.4032,89.424599,large_airport,Bhutan,不丹,BT,Paro,,"སྤ་རོ་གནམ་ཐང༌།, paro gnam thang"
YON,Yongphulla Airport,27.25627,91.514633,small_airport,Bhutan,不丹,BT,Yongphulla,,"Yonphula Airport, VQ10"
HRF,Hoarafushi Airport,6.96967,72.896287,small_airport,Maldives,马尔代夫,MV,,,
HDK,Kulhudhuffushi Airport,6.630762,73.067815,small_airport,Maldives,马尔代夫,MV,Kulhudhuffushi,,
NMF,Maafaru International Airport,5.817407,73.468404,medium_airport,Maldives,马尔代夫,MV,Noonu Atoll,,
DRV,Dharavandhoo Airport,5.1561,73.1302,small_airport,Maldives,马尔代夫,MV,Baa Atoll,,
GAN,Gan International Airport,-0.692975,73.152627,large_airport,Maldives,马尔代夫,MV,Gan,,"Addu City, Gan Airport"
HAQ,Hanimaadhoo International Airport,6.743235,73.167072,large_airport,Maldives,马尔代夫,MV,Haa Dhaalu Atoll,,
KDO,Kadhdhoo Airport,1.8591699600219727,73.52189636230469,medium_airport,Maldives,马尔代夫,MV,Kadhdhoo,,
MLE,Velana International Airport,4.19183,73.529099,large_airport,Maldives,马尔代夫,MV,Malé,,Malé International Airport
GKK,Kooddoo Airport,0.7324,73.4336,small_airport,Maldives,马尔代夫,MV,Huvadhu Atoll,,
KDM,Kaadedhdhoo Airport,0.488131,72.996902,medium_airport,Maldives,马尔代夫,MV,Huvadhu Atoll,,
VAM,Villa International Airport Maamigili,3.471751,72.832633,medium_airport,Maldives,马尔代夫,MV,Maamigili,,
TMF,Thimarafushi Airport,2.211,73.1533,small_airport,Maldives,马尔代夫,MV,Thimarafushi,,
RUL,Maavaarulaa Airport,0.338085,73.512869,small_airport,Maldives,马尔代夫,MV,Maavaarulu,,
DMK,Don Mueang International Airport,13.9126,100.607002,large_airport,Thailand,泰国,TH,Bangkok,,"Old Bangkok International Airport, Don Muang Royal Thai Air Force Base"
KDT,Kamphaeng Saen Airport,14.1020002365,99.9171981812,medium_airport,Thailand,泰国,TH,Nakhon Pathom,,
KKM,Khok Kathiam Airport,14.87462,100.663397,medium_airport,Thailand,泰国,TH,Lop Buri,,Kathiam AFB
TDX,Trat Airport,12.2746,102.319,medium_airport,Thailand,泰国,TH,Laem Ngop,,
BKK,Suvarnabhumi Airport,13.6811,100.747002,large_airport,Thailand,泰国,TH,Bangkok,,
UTP,U-Tapao–Rayong–Pattaya International Airport,12.6799,101.004997,large_airport,Thailand,泰国,TH,Rayong,,"Utapao, U-Taphao, U-Tapao Royal Thai Navy Airfield, ท่าอากาศยานอู่ตะเภา ระยอง–พัทยา"
CNX,Chiang Mai International Airport,18.766799926799997,98.962600708,large_airport,Thailand,泰国,TH,Chiang Mai,,
HGN,Mae Hong Son Airport,19.3013,97.9758,medium_airport,Thailand,泰国,TH,Mae Hong Son,,
LPT,Lampang Airport,18.27090072631836,99.50420379638672,medium_airport,Thailand,泰国,TH,,,
NNT,Nan Airport,18.807899475097656,100.78299713134766,medium_airport,Thailand,泰国,TH,,,
PRH,Phrae Airport,18.1322,100.165001,medium_airport,Thailand,泰国,TH,,,
CEI,Mae Fah Luang - Chiang Rai International Airport,19.952299,99.882896,large_airport,Thailand,泰国,TH,Chiang Rai,,
PHY,Phetchabun Airport,16.6760005951,101.194999695,medium_airport,Thailand,泰国,TH,,,
HHQ,Hua Hin Airport,12.6361999512,99.951499939,medium_airport,Thailand,泰国,TH,Hua Hin,,
TKH,Takhli Royal Thai Air Force Base,15.2773,100.295998,medium_airport,Thailand,泰国,TH,Takhli,,
MAQ,Mae Sot Airport,16.699899673461914,98.54509735107422,medium_airport,Thailand,泰国,TH,,,
THS,Sukhothai Airport,17.238000869750977,99.81819915771484,medium_airport,Thailand,泰国,TH,,,
PHS,Phitsanulok Airport,16.7829,100.278999,medium_airport,Thailand,泰国,TH,Phitsanulok,,
TKT,Tak Airport,16.896,99.253304,medium_airport,Thailand,泰国,TH,,,
URT,Surat Thani Airport,9.13259983063,99.135597229,medium_airport,Thailand,泰国,TH,Surat Thani,,
NAW,Narathiwat Airport,6.5199198722839355,101.74299621582031,medium_airport,Thailand,泰国,TH,,,
CJM,Chumphon Airport,10.7112,99.361702,medium_airport,Thailand,泰国,TH,Chumphon,,
NST,Nakhon Si Thammarat Airport,8.539620399475098,99.9447021484375,medium_airport,Thailand,泰国,TH,Nakhon Si Thammarat,,ท่าอากาศยานนครศรีธรรมราช
KBV,Krabi International Airport,8.095591,98.988955,large_airport,Thailand,泰国,TH,Krabi,,
SGZ,Songkhla Airport,7.186560153961182,100.60800170898438,medium_airport,Thailand,泰国,TH,,,
PAN,Pattani Airport,6.78546,101.153999,medium_airport,Thailand,泰国,TH,,,
USM,Samui International Airport,9.54779,100.061996,large_airport,Thailand,泰国,TH,Na Thon,Na Thon (Ko Samui Island),
HKT,Phuket International Airport,8.113257,98.3174,large_airport,Thailand,泰国,TH,Phuket,,
UNN,Ranong Airport,9.77762,98.585503,medium_airport,Thailand,泰国,TH,Ranong,,
HDY,Hat Yai International Airport,6.93321,100.392998,large_airport,Thailand,泰国,TH,Hat Yai,,
TST,Trang Airport,7.50874,99.6166,medium_airport,Thailand,泰国,TH,Trang,,
UTH,Udon Thani International Airport,17.386186,102.788577,large_airport,Thailand,泰国,TH,Udon Thani,,
SNO,Sakon Nakhon Airport,17.195100784301758,104.11900329589844,medium_airport,Thailand,泰国,TH,,,
